caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,Healthcare 8,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2261831766,1.13328537,Not sure,They probly know more about it than I do.,Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Republican,,1950,Male,White,No,High school graduate,Widowed,Retired,"$10,000 - $19,999",No,38260,Tennessee,Own,Not very strong Republican,Joe Biden,Donald Trump,Yes,Moderate,Some of the time,Protestant,Once a week,Yes,Somewhat important,Don't know,2025-05-22 2:38:35,2025-05-22 3:24:45
2258971246,0.3655783972,Not sure,It depends on the friends interest.,No,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Independent,,1991,Male,White,No,High school graduate,Never married,Full-time,"$40,000 - $49,999",No,37101,Tennessee,Other,Independent,Did not vote for President,Did not vote for President,No,Moderate,Most of the time,Protestant,Never,Yes,Very important,Seldom,2025-05-20 19:12:28,2025-05-20 19:24:30
2259248840,1.15452693,Yes,None,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Dislike It,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Hate It,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Grand Bargain,Independent,,1988,Male,White,No,4-year,Married,Full-time,"$50,000 - $59,999",Yes,37656,Tennessee,Own,Independent,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Protestant,Once a week,Yes,Very important,A few times a week,2025-05-20 23:12:07,2025-05-20 23:25:29
2259360548,2.182300795,Yes,I don't like to get too politically involved. I'd rather share a website instead of an app too since I don't like to install apps on my phone (need the space). It seems like a one time thing rather than something needing an app to be installed forever...,Not sure,Probably yes,Yes,Yes,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Critical to Me & Others,Not Sure,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Not Sure,Not Sure,Good Idea,Not Sure,Dislike It,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Dislike It,Current Direction,Independent,"Get rid of the climate change nonsense proposals. I mean you can spend on it for sure, but having it prioritized is silly. Like with what happened to the pipeline in Kansas or whatever: we lost out on so much energy that could have helped low-income Americans and probably helped to curb climate change in the long run. 

Be smart on taxation, or explain it better. No one likes to be taxed, so of course any proposal to increase a tax is going to have some backlash. Most Americans are in favor of raising some taxes on the wealthiest, but you have to know that the wealthiest nowadays have billions. Even millionaires today are just some upper-class families who have a good job/investments and own a nice house. We don't want to make their lives so much harder to help us. It just creates even greater wealth inequality. One of the reasons for America's success is smart taxation policies, deduct for incentives and whatnot.

As for the ""not sure"" section: I thought the problem for housing was not that we necessarily need more (although more is nice), but that the richest are buying it up as land is a valuable asset... making more wouldn't really help even if you intend to make it affordable (no explanation is given for this)

Unions can exist but need to have limits. 

Research funding depends highly on the research (not supporting nonsense, let's support what advances America like technology, not gender studies). Same goes for the education section. Training reform doesn't need to happen if it won't change anything, so we really need more information than just ""reform"" or building up ""capabilities"" as if states aren't capable already.

Healthcare system is a mess currently, so it would be useful to see how it currently gets spent vs the proposal. I'd like to see where the money goes so we know how much some of this costs/saves (even estimated). It is hard to be sure if we really need x, y, and z.",2003,Male,White,Yes,2-year,Never married,Student,Prefer not to say,No,38135,Tennessee,Other,Lean Republican,Did not vote for President,Donald Trump,Yes,Conservative,Some of the time,Protestant,Once or twice a month,No,Very important,Once a day,2025-05-21 0:18:12,2025-05-21 0:44:31
2260679338,1.225283341,Not sure,They would not be receptive to it.,Not sure,Probably yes,Yes,Yes,Critical to Me & Others,Not Sure,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Critical to Me & Others,Not Sure,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Grand Bargain,Independent,,1998,Female,White,No,No HS,Never married,Homemaker,"$10,000 - $19,999",No,37725,Tennessee,Other,Lean Democrat,Did not vote for President,Did not vote for President,No,Not sure,Hardly at all,Nothing in particular,Seldom,No,Not at all important,A few times a week,2025-05-21 16:34:28,2025-05-21 17:42:28
2259095500,1.195773078,Yes,I don't believe I would have any reservations sharing the app.,Yes,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1981,Female,White,No,2-year,Divorced,Homemaker,"Less than $10,000",Yes,38555,Tennessee,Rent,Lean Republican,Donald Trump,Donald Trump,Yes,Moderate,Only now and then,Protestant,Once a week,Yes,Very important,Several times a day,2025-05-21 21:37:07,2025-05-21 21:52:44
2257346936,0.9203300555,Not sure,I have a number of friends and family who are fed up with how our current government is operating and have decided to tune out and not participate. I don't think they would be interested in this app. I have other friends and family who love the current president and administration and think things are just fine. I'm not sure they would be interested in this app either. That leaves a few of us hard-core followers of politics and government who I know would be interested.,Not sure,Definitely yes,Yes,Not sure,Critical to Me & Others,Dislike It,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Dislike It,Grand Bargain,Democrat,,1958,Female,White,No,Some college,Married,Retired,"$80,000 - $99,999",No,37042,Tennessee,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Protestant,Seldom,Yes,Very important,Once a day,2025-05-19 21:33:01,2025-05-19 21:56:02
2259688152,0.3383601541,Yes,Pers9nal information being shared,Yes,Definitely no,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1985,Male,Black,No,Post-grad,Domestic / civil partnership,Full-time,"$120,000 - $149,999",No,37130,Tennessee,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Atheist,Never,No,Not at all important,Never,2025-05-21 4:25:40,2025-05-21 4:39:49
2259829022,0.8359953155,Yes,None,Not sure,Probably yes,Not sure,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1994,Female,Black,No,Some college,Never married,Unemployed,"$10,000 - $19,999",Yes,37013,Tennessee,Rent,Not very strong Democrat,Did not vote for President,Did not vote for President,No,Not sure,Only now and then,Muslim,Seldom,No,Somewhat important,Seldom,2025-05-21 6:26:52,2025-05-21 6:40:18
2257341776,0.7184084707,Not sure,Some people wouldn't be interested and I'm afraid of bothering/upsetting them if they felt I was wasting their time.,No,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Good Idea,Not Sure,Not Sure,Good Idea,Dislike It,Grand Bargain,Republican,,1970,Male,White,No,4-year,Married,Full-time,"$120,000 - $149,999",No,77511,Texas,Own,Not very strong Republican,Donald Trump,Chase Oliver,Yes,Moderate,Only now and then,Agnostic,Never,No,Not at all important,Never,2025-05-19 21:26:26,2025-05-19 21:34:11
2257340698,0.6354502916,Yes,"Racists, personal (my definition of personal),",Not sure,Probably yes,Not sure,No,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Dislike It,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Hate It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Hate It,Dislike It,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Grand Bargain,Republican,,1954,Male,White,No,2-year,Married,Retired,"$10,000 - $19,999",No,78254,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Protestant,A few times a year,No,Somewhat important,Several times a day,2025-05-19 21:22:26,2025-05-19 22:28:40
2258983344,0.9525643916,Yes,Hope they like it,No,Probably no,No,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,,1996,Female,Hispanic,Yes,High school graduate,Married,Homemaker,"$60,000 - $69,999",Yes,77077,Texas,Rent,Not very strong Republican,Did not vote for President,Did not vote for President,Yes,Liberal,Only now and then,Nothing in particular,Once a week,Yes,Very important,A few times a week,2025-05-20 19:36:55,2025-05-20 19:41:18
2258979270,1.155543964,Not sure,I don't know,Not sure,Definitely yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1999,Female,White,No,4-year,Married,Full-time,Prefer not to say,Yes,75862,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Some of the time,Nothing in particular,Don't know,Yes,Not too important,Seldom,2025-05-20 19:32:16,2025-05-20 19:41:37
2258983532,0.9559354655,No,I don't really care for it and you are nosey,No,Definitely no,Yes,Not sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Dislike It,Dislike It,Good Idea,Good Idea,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Health insurance provided for everyone because I don't have it and can't afford it,1972,Female,White,No,4-year,Married,Full-time,"$80,000 - $99,999",No,76017,Texas,Own,Strong Republican,Did not vote for President,Donald Trump,Yes,Moderate,Most of the time,Protestant,Seldom,Yes,Very important,Several times a day,2025-05-20 19:37:37,2025-05-20 19:44:37
2259149028,1.167328929,Yes,No reservations,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,2001,Female,White,No,High school graduate,Married,Homemaker,"$500,000 or more",No,75215,Texas,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Some of the time,Protestant,Seldom,Yes,Not too important,Never,2025-05-20 22:01:24,2025-05-20 22:30:27
2259368398,0.5770751991,No,It has too many liberal proposals,No,Probably no,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Hate It,Hate It,Not Sure,Dislike It,Not Sure,Dislike It,Hate It,Not Sure,Hate It,Dislike It,Hate It,Dislike It,Dislike It,Good Idea,Good Idea,Hate It,Not Sure,Not Sure,Not Sure,Good Idea,Hate It,Not Sure,Hate It,Hate It,Not Sure,Hate It,Hate It,Dislike It,Hate It,Hate It,Hate It,Hate It,Current Direction,Republican,Less liberal proposals,1990,Female,White,No,High school graduate,Never married,Full-time,"$10,000 - $19,999",No,76209,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Some of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-05-21 0:21:51,2025-05-21 0:34:23
2259551014,0.5548498451,No,"There are a lot of contradictory positions within each category, where if you were to enact all proposals, many would offset each other. I think instead of living in a world of theory, maybe we should evaluate the past and look at what worked. There is a mistaken notion that raising taxes will increase revenue, when throughout history, every time taxes are raised, we see a reduction is revenue as a percentage of GDP. Cutting taxes, on the other hand, stimulates economic growth, leading to a surge in revenue.",No,Definitely yes,No,Yes,Good Idea,Good Idea,Good Idea,Dislike It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Hate It,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Good Idea,Good Idea,Hate It,Hate It,Dislike It,Hate It,Critical to Me & Others,Hate It,Hate It,Hate It,Critical to Me & Others,Dislike It,Dislike It,Hate It,Good Idea,Dislike It,Hate It,Hate It,Good Idea,Grand Bargain,Republican,,1980,Male,White,No,High school graduate,Domestic / civil partnership,Full-time,"$40,000 - $49,999",No,79414,Texas,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Atheist,Never,No,Not at all important,Never,2025-05-21 2:21:21,2025-05-21 2:37:43
2260061392,3.52,Yes,o reservations. it is a great app that most Americans would want,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1989,Female,Black,No,4-year,Married,Full-time,"$120,000 - $149,999",Yes,75217,Texas,Rent,Strong Republican,Donald Trump,Kamala Harris,Yes,Moderate,Some of the time,Roman Catholic,Once a week,Yes,Very important,Several times a day,2025-05-21 8:31:16,2025-05-21 8:42:53
2260413828,0.5548498451,Yes,it is a good app that helps to view the point of the people,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,To make a proposal that will help increase the welfare of the people,1990,Male,White,No,High school graduate,Never married,Full-time,"$100,000 - $119,999",Yes,75232,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Roman Catholic,More than once a week,Yes,Very important,Several times a day,2025-05-21 11:19:06,2025-05-21 11:31:25
2260833828,1.52588282,Yes,"I have no reservations about the policies presented, they appear well and align with my principles of reform and equity.",Not sure,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,2001,Female,White,No,2-year,Never married,Temporarily laid off,"$120,000 - $149,999",No,78758,Texas,Rent,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Some of the time,Roman Catholic,Once a week,No,Somewhat important,A few times a week,2025-05-21 14:21:38,2025-05-21 14:44:25
2261080528,1.003077163,Not sure,n/a,Not sure,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Grand Bargain,Republican,,1978,Female,White,No,Some college,Divorced,Full-time,Prefer not to say,Yes,75068,Texas,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Some of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-05-21 16:41:03,2025-05-21 16:49:28
2260227352,1.13389062,Not sure,To time consuming,Not sure,Probably yes,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Hate It,Hate It,Good Idea,Good Idea,Hate It,Not Sure,Good Idea,Current Direction,Republican,Control of inflation,1958,Male,White,No,High school graduate,Divorced,Retired,"$40,000 - $49,999",No,78550,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,Seldom,Yes,Very important,Seldom,2025-05-21 17:34:44,2025-05-21 17:54:44
2261487244,0.5881065491,Yes,none,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1988,Female,White,No,Post-grad,Never married,Full-time,"$60,000 - $69,999",No,77494,Texas,Rent,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Only now and then,Mormon,Once a week,No,Very important,Several times a day,2025-05-21 21:40:16,2025-05-21 21:45:15
2261500846,1.167328929,Yes,Nothing,No,Definitely yes,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Nothing,2001,Female,White,No,High school graduate,Married,Homemaker,"$500,000 or more",No,78719,Texas,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Some of the time,Protestant,Never,Yes,Not at all important,Never,2025-05-21 21:47:08,2025-05-21 22:21:19
2261500920,0.4579321386,Yes,Not sure rite now,Not sure,Not sure,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Not exactly sure I would have to really put some different things into perspective before I could give you a honest opinion,1985,Female,White,No,High school graduate,Never married,Temporarily laid off,"$20,000 - $29,999",No,75704,Texas,Own,Not very strong Republican,Did not vote for President,Did not vote for President,No,Not sure,Hardly at all,Nothing in particular,Don't know,No,Not too important,Seldom,2025-05-21 21:47:34,2025-05-21 22:43:21
2261600046,0.8439503059,No,I'd only send the information on it to let them decide for themselves,No,Definitely yes,Yes,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1968,Male,White,No,Some college,Domestic / civil partnership,Full-time,"$40,000 - $49,999",Yes,77845,Texas,Rent,Not very strong Republican,Joe Biden,Did not vote for President,Yes,Liberal,Most of the time,Agnostic,Never,No,Not at all important,A few times a week,2025-05-22 0:34:30,2025-05-22 0:49:00
2261613682,1.108045479,Not sure,None,Yes,Not sure,No,Not sure,Good Idea,Dislike It,Good Idea,Hate It,Not Sure,Not Sure,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,,1956,Male,Two or more races,No,4-year,Married,Retired,"$120,000 - $149,999",No,75087,Texas,Own,Strong Republican,Donald Trump,Kamala Harris,Yes,Very conservative,Some of the time,Mormon,Once or twice a month,No,Very important,Once a day,2025-05-21 23:37:13,2025-05-22 1:49:28
2261776338,1.167328929,Yes,None,Not sure,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,2000,Female,White,No,High school graduate,Married,Homemaker,"$500,000 or more",No,75215,Texas,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Only now and then,Protestant,Seldom,Yes,Not too important,Never,2025-05-22 1:46:28,2025-05-22 1:55:15
