caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,Healthcare 8,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2286180330,1.081271568,Yes,Helping our country survive in so many ways,Not sure,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1946,Male,White,No,High school graduate,Married,Retired,"$70,000 - $79,999",No,38580,Tennessee,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Roman Catholic,More than once a week,No,Very important,Once a day,2025-06-04 12:57:27,2025-06-04 13:06:48
2282644330,0.4925761444,No,site is better,No,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Not sure,,1993,Female,White,No,High school graduate,Married,Unemployed,"$30,000 - $39,999",No,37415,Tennessee,Rent,Independent,Did not vote for President,Did not vote for President,No,Very liberal,Hardly at all,Nothing in particular,Never,No,Not at all important,Never,2025-06-03 5:53:10,2025-06-03 6:06:47
2285341130,1.15533766,No,My parent dont use cellphones,No,Probably yes,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Not sure,"Universal healthcare for everyone , better wages and training at jobs , lower the cost of living",1995,Female,White,No,High school graduate,Never married,Unemployed,"Less than $10,000",No,37857,Tennessee,Own,Independent,Did not vote for President,Did not vote for President,No,Not sure,Some of the time,Nothing in particular,Never,No,Somewhat important,Never,2025-06-03 23:20:23,2025-06-03 23:28:27
2283085418,0.8137358073,No,I don't share apps,No,Probably yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1982,Female,White,No,4-year,Married,Part-time,"$50,000 - $59,999",Yes,38464,Tennessee,Own,Independent,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-06-02 18:31:51,2025-06-02 18:42:48
2282362924,0.6402414014,Not sure,"Depends on what kind of app it is and what it does,l don't send apps I am not sure about",Yes,Definitely yes,Not sure,Not sure,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1973,Male,White,No,High school graduate,Never married,Permanently disabled,"$20,000 - $29,999",No,37764,Tennessee,Rent,Independent,Did not vote for President,Did not vote for President,No,Moderate,Some of the time,Protestant,Once or twice a month,Yes,Very important,Once a day,2025-06-02 23:58:51,2025-06-03 0:09:47
2283699116,1.533904665,Yes,If it's going to reach the right person.,Yes,Probably yes,Not sure,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Democrat,Let the rich pay for the buck.,1967,Female,Black,No,High school graduate,Divorced,Full-time,"$40,000 - $49,999",No,38305,Tennessee,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very conservative,Hardly at all,Nothing in particular,Seldom,Yes,Very important,Several times a day,2025-06-03 4:03:06,2025-06-03 20:39:58
2284125136,0.9526720175,Yes,Positivity response,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Democrat,,1989,Female,Asian,No,4-year,Married,Unemployed,"$60,000 - $69,999",Yes,37211,Tennessee,Rent,Not very strong Democrat,Did not vote for President,Did not vote for President,No,Moderate,Some of the time,Hindu,Seldom,No,Somewhat important,A few times a week,2025-06-03 8:50:03,2025-06-03 9:13:57
2284910452,0.7610339471,Yes,I hate putting things on other people,No,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Dislike It,Good Idea,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1985,Female,White,No,Post-grad,Married,Homemaker,"$70,000 - $79,999",Yes,37664,Tennessee,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-03 18:00:23,2025-06-03 18:07:53
2286007004,1.106420301,Yes,I need to know more about the people/entities behind the app.,Yes,Probably yes,Not sure,No,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Democrat,Raising the retirement age is a bad idea.  Charter schools should not be something the government supports.  Government should be focused on supporting public schools exclusively.  Reducing regulations on housing construction is too vague and gives me pause when we already have companies out here building low quality houses with the current regulations.,1987,Male,White,No,Some college,Married,Full-time,"$70,000 - $79,999",No,37742,Tennessee,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-06-04 7:06:15,2025-06-04 7:28:32
2278757636,0.5300502176,Yes,None,Yes,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Dislike It,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Grand Bargain,Democrat,,1990,Female,White,No,Post-grad,Never married,Student,"$10,000 - $19,999",No,38117,Tennessee,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-04 14:51:09,2025-06-04 15:06:52
2283084932,3.128540217,Not sure,I'm still learning how to use a computer. Not sure how to send anything.,Not sure,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Republican,,1966,Female,White,No,No HS,Separated,Permanently disabled,Prefer not to say,No,75954,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Something else,Once or twice a month,Yes,Very important,Several times a day,2025-06-02 18:30:22,2025-06-02 18:48:25
2282641332,0.7389398093,Yes,I would share with people I trust,No,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1957,Female,White,No,Some college,Married,Part-time,"$20,000 - $29,999",No,76667,Texas,Rent,Not very strong Republican,Did not vote for President,Did not vote for President,Yes,Moderate,Only now and then,Protestant,A few times a year,Yes,Very important,Several times a day,2025-06-02 18:32:42,2025-06-03 2:12:51
2283354448,0.4925761444,Not sure,I don't ever go on line and use all the apps available today. I'm not even good with these newer and expensive cell phones.,Not sure,Not sure,Not sure,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Republican,,1981,Female,White,No,High school graduate,Never married,Full-time,"$10,000 - $19,999",No,76903,Texas,Rent,Strong Republican,Did not vote for President,Did not vote for President,No,Conservative,Hardly at all,Protestant,Seldom,Yes,Somewhat important,Several times a day,2025-06-02 22:52:36,2025-06-02 23:02:36
2283354582,0.8974215489,Not sure,Respecting their privacy,Not sure,Probably yes,Not sure,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Republican,Increase fossil fuel spending & eliminate climate change legislation. Cut education beauracracy,1961,Male,White,No,High school graduate,Divorced,Retired,"$70,000 - $79,999",No,75451,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2025-06-02 22:52:56,2025-06-02 23:12:36
2283414324,0.7050069535,Not sure,Not sure they would want it.,No,Probably yes,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Republican,,1951,Male,White,No,Some college,Married,Retired,"$20,000 - $29,999",No,76117,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,A few times a year,Yes,Very important,A few times a week,2025-06-02 23:51:20,2025-06-03 0:01:32
2282486488,0.7432522077,Not sure,I don't believe in pushing things on others,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,"Instead of soaking the 1% who already pay the most taxes, establish a flat tax and eliminate loopholes; establish realistic energy policy - renewables are wonderful but unreliable at this time, build more nuclear reactors and ensure the power grid can handle the anticipated usage required for EVs and AI; quit pushing every student towards college - not everyone belongs in college, trade schools can train them for a successful career in the trades; hold schools accountable for the failure of the students - stop social advancement, when students can't read at grade level there is a huge problem for the future leaders; universities should be held to account for their failure to actually teach students to be successful in the job market; eliminate the incentive to stay out of the job market by denying social safety nets for able bodied, working age adults; remove restrictions that prevent insurance companies from selling across state lines - this will help reduce costs for the consumer; remove social security from the general fund and put it back into it's own trust fund, allow workers to invest their social security taxes and allow them to fail if need be; people should not expect cradle to grave entitlements, people should be allowed to succeed and to fail",1963,Male,Native American,No,Some college,Married,Full-time,"$70,000 - $79,999",No,77515,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Nothing in particular,Never,No,Not too important,Never,2025-06-02 22:50:14,2025-06-03 0:37:57
2283943626,1.565348201,Yes,None,Yes,Probably yes,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,Reduce tuition,1981,Male,Two or more races,Yes,High school graduate,Never married,Full-time,"$70,000 - $79,999",No,75052,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Nothing in particular,Never,No,Not at all important,Several times a day,2025-06-03 6:22:05,2025-06-03 6:27:00
2283938072,1.220971541,Yes,No reservations.,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1997,Female,White,No,4-year,Married,Full-time,"$80,000 - $99,999",Yes,78703,Texas,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Roman Catholic,Once a week,No,Very important,Once a week,2025-06-03 6:12:50,2025-06-03 6:29:04
2284138754,0.5792220106,Yes,No thing,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Republican,,1990,Female,White,No,High school graduate,Married,Homemaker,Prefer not to say,No,78229,Texas,Own,Strong Republican,Did not vote for President,Donald Trump,Yes,Very liberal,Most of the time,Roman Catholic,Never,Yes,Not at all important,Never,2025-06-03 8:54:20,2025-06-03 9:04:19
2282625244,1.294941891,No,It will not help and we have to many apps to begin with.,No,Definitely no,No,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Nothing,1968,Female,White,No,Some college,Married,Part-time,"$80,000 - $99,999",No,78223,Texas,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Protestant,Once or twice a month,Yes,Somewhat important,Several times a day,2025-06-03 10:13:08,2025-06-03 10:28:50
2284349600,1.688943456,Yes,People would think it was suspicious or svammers,No,Not sure,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1954,Female,White,No,No HS,Divorced,Retired,"$20,000 - $29,999",No,78413,Texas,Rent,Not very strong Republican,Did not vote for President,Did not vote for President,Yes,Moderate,Only now and then,Nothing in particular,Never,No,Somewhat important,Several times a day,2025-06-03 11:32:12,2025-06-03 11:39:20
2284358110,0.8610831179,No,There is too much government control. I think this all leans toward socialism.,No,Definitely no,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Republican,I don't like government dictates and controlls.  I will not promote something I consider socialist in order to get a socialist remedy for something else.,1944,Female,White,No,2-year,Widowed,Retired,Prefer not to say,No,77316,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-06-03 11:44:35,2025-06-03 12:25:48
2284402874,0.8363802167,Yes,"Intellectual property, privacy and data security etc.",No,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1994,Female,White,Yes,2-year,Never married,Full-time,"$250,000 - $349,999",No,75707,Texas,Rent,Not very strong Republican,Joe Biden,Kamala Harris,Yes,Very conservative,Some of the time,Roman Catholic,A few times a year,No,Not too important,Once a week,2025-06-03 12:05:15,2025-06-03 13:47:39
2284581908,0.5390549962,No,They don't do surveys.,No,Probably no,No,No,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Hate It,Critical to Me & Others,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Hate It,Hate It,Hate It,Hate It,Good Idea,Critical to Me & Others,Hate It,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Current Direction,Republican,No,1955,Male,White,No,Post-grad,Married,Part-time,"$50,000 - $59,999",No,77450,Texas,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Atheist,Never,No,Not at all important,Never,2025-06-03 14:10:10,2025-06-03 14:30:50
2284611404,0.5546106324,Yes,I'm ganna share the app with my friends,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1985,Male,White,No,High school graduate,Married,Full-time,"$40,000 - $49,999",No,79707,Texas,Own,Strong Republican,Did not vote for President,Donald Trump,Yes,Very conservative,Some of the time,Protestant,Once a week,No,Very important,Once a week,2025-06-03 14:30:04,2025-06-03 14:33:57
2284579446,1.13531239,Yes,Privacy,Not sure,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1989,Female,White,No,2-year,Divorced,Permanently disabled,"$10,000 - $19,999",Yes,77465,Texas,Own,Not very strong Republican,Did not vote for President,Did not vote for President,Yes,Moderate,Only now and then,Protestant,Seldom,Yes,Very important,A few times a week,2025-06-03 14:09:50,2025-06-03 15:33:16
2284758460,0.8767157636,Yes,They lecture I get,No,Not sure,Not sure,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Republican,,1956,Female,White,No,Some college,Never married,Retired,Prefer not to say,No,77327,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Not sure,Only now and then,Roman Catholic,Seldom,No,Somewhat important,Seldom,2025-06-03 16:02:00,2025-06-03 16:10:00
2283270924,0.9255936795,No,Not interested in other opinions,No,Not sure,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,,1963,Female,Hispanic,Yes,Some college,Married,Homemaker,"$100,000 - $119,999",No,75115,Texas,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Some of the time,Protestant,Seldom,Yes,Very important,Several times a day,2025-06-03 15:55:59,2025-06-03 16:12:42
