caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2364822936,0.2908646653,Yes,Make sure to pay attention,Not sure,Probably yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Grand Bargain,Democrat,,2007,Male,Black,No,Some college,Never married,Part-time,"$10,000 - $19,999",No,27834,North Carolina,Rent,Not very strong Democrat,Did not vote for President,Did not vote for President,No,Very liberal,Some of the time,Something else,Seldom,No,Somewhat important,A few times a week,2025-07-22 0:40:46,2025-07-22 0:44:23
2364819038,0.5702839097,Yes,being critisized for my opinion,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Grand Bargain,Democrat,,2005,Female,Black,No,Some college,Never married,Full-time,"$60,000 - $69,999",No,20781,Maryland,Rent,Strong Democrat,Did not vote for President,Kamala Harris,Yes,Very liberal,Some of the time,Nothing in particular,Never,No,Not at all important,A few times a month,2025-07-22 0:30:39,2025-07-22 0:44:36
2364823092,0.912201011,Yes,That the survey is very great to use and they better cherish it,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Critical to Me & Others,Grand Bargain,Democrat,,2002,Female,Black,Yes,High school graduate,Never married,Full-time,"$30,000 - $39,999",Yes,20024,District of Columbia,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Atheist,Once a week,Yes,Very important,Several times a day,2025-07-22 0:41:07,2025-07-22 0:44:48
2364823290,0.1355558614,Yes,I would share it with as an people as possible because it's awesome,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1996,Male,White,No,High school graduate,Never married,Full-time,"$20,000 - $29,999",Yes,55337,Minnesota,Rent,Strong Democrat,Did not vote for President,Did not vote for President,Yes,Liberal,Most of the time,Nothing in particular,Seldom,No,Somewhat important,A few times a month,2025-07-22 0:41:33,2025-07-22 0:46:27
2364823080,1.948017676,Yes,I would say that this app provides quality reservations for those looking. I would add that this app is simple & easy to use,Yes,Definitely yes,Yes,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1997,Male,White,Yes,Some college,Never married,Part-time,"Less than $10,000",No,36535,Alabama,Rent,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Nothing in particular,Never,No,Very important,Several times a day,2025-07-22 0:41:07,2025-07-22 0:46:58
2364823740,0.4598589415,Yes,I would share for support of the app,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,I want them to make inflation go down,1998,Male,Black,Yes,High school graduate,Never married,Full-time,"$60,000 - $69,999",No,33032,Florida,Rent,Strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Protestant,Once a week,No,Very important,Several times a day,2025-07-22 0:42:36,2025-07-22 0:47:10
2364823356,0.6340911116,Yes,Nothing it's always been a decent app.,No,Probably yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1997,Male,White,No,High school graduate,Never married,Part-time,"Less than $10,000",No,54806,Wisconsin,Rent,Lean Democrat,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Nothing in particular,Never,No,Not too important,Seldom,2025-07-22 0:41:44,2025-07-22 0:47:13
2364823178,0.1752325795,Not sure,Most people I know already have too many apps or don't download any.,No,Probably no,Not sure,No,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Current Direction,Democrat,Forcing people with more money to pay more taxes than lower class citizens and allow lower class citizens to thus have more money overall.,2002,Male,White,No,High school graduate,Never married,Unemployed,"$100,000 - $119,999",No,14616,New York,Rent,Strong Democrat,Did not vote for President,Did not vote for President,No,Very liberal,Some of the time,Nothing in particular,Never,No,Not at all important,Never,2025-07-22 0:41:17,2025-07-22 0:47:30
2364824054,0.7878593188,Not sure,I’m not sure if they’d use it,Not sure,Probably yes,Not sure,Not sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Democrat,Idk,2000,Female,White,No,High school graduate,Never married,Full-time,"$80,000 - $99,999",No,75476,Texas,Own,Not very strong Democrat,Did not vote for President,Did not vote for President,Yes,Moderate,Only now and then,Nothing in particular,Seldom,No,Not too important,A few times a month,2025-07-22 0:43:14,2025-07-22 0:47:56
2364824522,1.906296214,Yes,I would like to know more about it first.,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Not Sure,Dislike It,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Independent,If they are fully 100% transparent with everything.,2005,Male,White,No,High school graduate,Never married,Full-time,"$120,000 - $149,999",No,93631,California,Own,Independent,Did not vote for President,Donald Trump,Yes,Moderate,Some of the time,Nothing in particular,Once or twice a month,No,Somewhat important,A few times a month,2025-07-22 0:44:15,2025-07-22 0:48:50
2364823416,3.346696702,Yes,The only reservation I would have is that third times when you guys kick people out of the study and don't give them what they're supposed to get for doing it if you guys can focus on not doing that I think people will have no problem,Not sure,Probably yes,No,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Current Direction,Independent,We need better pay in the focus on the people who are working here instead of worried about like foreign foreign problems,1988,Male,Black,No,High school graduate,Married,Part-time,"$20,000 - $29,999",No,95203,California,Rent,Lean Republican,Did not vote for President,Did not vote for President,Yes,Moderate,Only now and then,Protestant,Seldom,No,Somewhat important,Once a day,2025-07-22 0:41:52,2025-07-22 0:50:48
2364824318,0.5721930367,Yes,Would share common view points,Yes,Probably yes,Yes,Yes,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Current Direction,Republican,Create a safe and healthy enviroment,2000,Male,Black,No,Some college,Never married,Full-time,"$50,000 - $59,999",No,7501,New Jersey,Rent,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-07-22 0:43:48,2025-07-22 0:51:04
2364830054,1.533818191,Yes,Nothing in particular,Yes,Not sure,Yes,No,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Grand Bargain,Democrat,,2002,Female,Black,No,High school graduate,Never married,Full-time,"$50,000 - $59,999",Yes,30316,Georgia,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Protestant,A few times a year,No,Somewhat important,A few times a month,2025-07-22 0:48:27,2025-07-22 1:13:57
2364858682,0.9456561325,Yes,. Sometimes the app has glitches,No,Probably yes,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1995,Female,Hispanic,Yes,Some college,Married,Full-time,"$100,000 - $119,999",Yes,78552,Texas,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Roman Catholic,More than once a week,No,Very important,A few times a month,2025-07-22 1:10:51,2025-07-22 1:15:15
2364860374,0.9956234455,Yes,I don’t know man.,No,Probably yes,No,Yes,Good Idea,Not Sure,Good Idea,Not Sure,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Grand Bargain,Democrat,,2005,Male,Asian,No,Some college,Never married,Student,"$40,000 - $49,999",No,85302,Arizona,Own,Not very strong Democrat,Did not vote for President,Kamala Harris,Yes,Liberal,Some of the time,Protestant,Once a week,No,Not too important,Once a week,2025-07-22 1:12:51,2025-07-22 1:16:55
2364858720,1.260559035,Yes,This is a great app.,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1985,Male,Two or more races,Yes,4-year,Married,Full-time,"$350,000 - $499,999",Yes,33321,Florida,Own,Independent,Did not vote for President,Chase Oliver,Yes,Moderate,Only now and then,Something else,Once or twice a month,Yes,Very important,Several times a day,2025-07-22 1:10:56,2025-07-22 1:17:06
2364862626,0.7269475721,Yes,I would share everything,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Grand Bargain,Independent,,1997,Male,Black,No,High school graduate,Married,Full-time,"$80,000 - $99,999",Yes,33604,Florida,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Moderate,Some of the time,Protestant,Once a week,Yes,Very important,A few times a week,2025-07-22 1:13:12,2025-07-22 1:19:50
2364878900,6.508336207,Yes,How good it is.,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,Cheaper everything.,2003,Male,White,No,2-year,Never married,Full-time,"$50,000 - $59,999",No,81303,Colorado,Own,Strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,A few times a week,2025-07-22 1:16:45,2025-07-22 1:20:15
2364880576,1.502059473,Yes,i would have reservations of excitement when sharing the app,Not sure,Definitely yes,Not sure,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1998,Male,White,No,High school graduate,Never married,Full-time,"$50,000 - $59,999",No,44626,Ohio,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Roman Catholic,More than once a week,Yes,Very important,Once a day,2025-07-22 1:16:56,2025-07-22 1:21:20
2364860596,1.394511062,Yes,Them not liking it,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Current Direction,Republican,"Healthcare reform, and economy",1998,Female,White,No,Some college,Never married,Full-time,"$30,000 - $39,999",Yes,70453,Louisiana,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Only now and then,Protestant,Once a week,No,Very important,Several times a day,2025-07-22 1:12:53,2025-07-22 1:22:54
2364882972,2.457704716,Yes,None. It’s a great idea,No,Probably yes,Yes,No,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Current Direction,Republican,Equality with fair wage and decent retirement are,1996,Male,Hispanic,Yes,2-year,Separated,Full-time,"$60,000 - $69,999",No,90604,California,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Only now and then,Roman Catholic,Once or twice a month,No,Very important,Once a week,2025-07-22 1:22:01,2025-07-22 1:27:16
2364916694,1.502059473,Yes,It gives the information I want and we could have a discussion about it,No,Probably yes,No,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Grand Bargain,Republican,,1997,Male,White,No,High school graduate,Never married,Part-time,"$20,000 - $29,999",No,42256,Kentucky,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Only now and then,Protestant,Once or twice a month,Yes,Very important,Once a day,2025-07-22 1:45:22,2025-07-22 1:51:11
2364917910,1.502059473,Yes,I would love for my friends and family to experience this app,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Current Direction,Republican,Everybody should get free healthcare and everybody should get a job. That’s what I would do.,1996,Male,White,No,High school graduate,Married,Full-time,"$150,000 - $199,999",Yes,7032,New Jersey,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Roman Catholic,A few times a year,No,Not too important,Seldom,2025-07-22 1:52:23,2025-07-22 1:56:59
2364270928,0.3211099508,Yes,Idk,No,Probably yes,Yes,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Independent,,1998,Male,White,No,High school graduate,Never married,Student,"$10,000 - $19,999",No,63050,Missouri,Own,Independent,Did not vote for President,Did not vote for President,No,Conservative,Only now and then,Nothing in particular,A few times a year,No,Somewhat important,A few times a week,2025-07-22 2:00:18,2025-07-22 2:06:12
2364938288,1.371579568,Yes,nothing in particular,Yes,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Current Direction,Republican,i think it’s pretty innovative and useful as is,2002,Female,White,No,Some college,Never married,Full-time,"$70,000 - $79,999",No,39846,Georgia,Own,Strong Republican,Did not vote for President,Did not vote for President,No,Very conservative,Some of the time,Protestant,Never,No,Somewhat important,A few times a week,2025-07-22 2:03:01,2025-07-22 2:07:30
2364940410,0.970480557,Yes,I wouldn’t have any reservations about sharing this app.,Yes,Definitely yes,Yes,Yes,Hate It,Good Idea,Critical to Me & Others,Critical to Me & Others,Dislike It,Good Idea,Dislike It,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Good Idea,Good Idea,Dislike It,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Good Idea,,Hate It,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Dislike It,Dislike It,Good Idea,Dislike It,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Current Direction,Republican,"Lower the costs of everything, less inflation",1998,Female,White,No,High school graduate,Married,Full-time,"$40,000 - $49,999",Yes,78251,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Nothing in particular,A few times a year,No,Somewhat important,Once a week,2025-07-22 2:15:09,2025-07-22 2:19:30
2364940254,1.180607898,Yes,none,No,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Current Direction,Independent,I’m not sure,2004,Female,White,No,High school graduate,Never married,Unemployed,"$10,000 - $19,999",No,23901,Virginia,Own,Independent,Did not vote for President,Did not vote for President,No,Moderate,Only now and then,Nothing in particular,Never,No,Very important,Don't know,2025-07-22 2:14:36,2025-07-22 2:22:16
2364938718,1.537971414,Yes,To use it responsibly and then way it should be used,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,When it comes to justice judicial and municipal need to be more stricter,1990,Female,White,No,Post-grad,Married,Full-time,"$30,000 - $39,999",Yes,79904,Texas,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Liberal,Most of the time,Protestant,More than once a week,No,Very important,Several times a day,2025-07-22 2:05:15,2025-07-22 2:33:59
2364965976,6.508336207,No,I don't know if I trust an app like this to stay unbiased to either side.,No,Definitely no,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Current Direction,Democrat,Can you please support the poor people in this country. Also can you try to curb the rise of facisim and right wing extremism,2005,Male,White,No,Some college,Never married,Other,"$70,000 - $79,999",No,60940,Illinois,Own,Strong Democrat,Did not vote for President,Kamala Harris,Yes,Very liberal,Some of the time,Something else,Never,No,Somewhat important,A few times a month,2025-07-22 2:37:37,2025-07-22 2:46:37
